s_state,s_district,Urban Local Bodies (Municipality/Munipal Corparation/Nac,s_block,s_gp,Total_IGNWPS,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,nuapada,NA,boden,boirgaon,11.63,3871,nuapara,boden,boirgaon
odisha,nuapada,NA,boden,damjhar,8.69,3872,nuapara,boden,damjhar
odisha,nuapada,NA,boden,farsara,16.81,3873,nuapara,boden,farsara
odisha,nuapada,NA,boden,karangamal,6.73,3874,nuapara,boden,karangamal
odisha,nuapada,NA,boden,karlakote,12.79,3875,nuapara,boden,karlakote
odisha,nuapada,NA,boden,khaira,11.99,3876,nuapara,boden,khaira
odisha,nuapada,NA,boden,larka,10.55,3877,nuapara,boden,larka
odisha,nuapada,NA,boden,litisargi,11.32,3878,nuapara,boden,litisargi
odisha,nuapada,NA,boden,nagpada,10.09,3879,nuapara,boden,nagpada
odisha,nuapada,NA,boden,rokal,8.87,3880,nuapara,boden,rokal
odisha,nuapada,NA,boden,sunapur,9.09,3881,nuapara,boden,sunapur
odisha,nuapada,NA,boden,palsada,5.78,3882,nuapara,boden,palsada
odisha,nuapada,NA,khariar,areda,4.01,3883,nuapara,khariar,areda
odisha,nuapada,NA,khariar,badi,3.35,3884,nuapara,khariar,badi
odisha,nuapada,NA,khariar,bargaon,12.26,3885,nuapara,khariar,bargaon
odisha,nuapada,NA,khariar,bhojpur,5.68,3886,nuapara,khariar,bhojpur
odisha,nuapada,NA,khariar,bhuliasikuan,7.73,3887,nuapara,khariar,bhuliasikuan
odisha,nuapada,NA,khariar,birighat,1.28,3888,nuapara,khariar,birighat
odisha,nuapada,NA,khariar,chindaguda,2.75,3889,nuapara,khariar,chindaguda
odisha,nuapada,NA,khariar,dabri,2.85,3890,nuapara,khariar,dabri
odisha,nuapada,NA,khariar,duajhar,4.34,3891,nuapara,khariar,duajhar
odisha,nuapada,NA,khariar,khasbahal,4.56,3892,nuapara,khariar,khasbahal
odisha,nuapada,NA,khariar,khudpej,3.06,3893,nuapara,khariar,khudpej
odisha,nuapada,NA,khariar,kirikita,3.49,3894,nuapara,khariar,kirikita
odisha,nuapada,NA,khariar,lanji,6.67,3895,nuapara,khariar,lanji
odisha,nuapada,NA,khariar,nehena,1.69,3896,nuapara,khariar,nehena
odisha,nuapada,NA,khariar,ranimunda,5.86,3897,nuapara,khariar,ranimunda
odisha,nuapada,NA,khariar,sanmaheswar,1.5,3898,nuapara,khariar,sanmaheswar
odisha,nuapada,NA,khariar,saradhapur,6.45,3899,nuapara,khariar,saradhapur
odisha,nuapada,NA,khariar,tukla,1.23,3900,nuapara,khariar,tukla
odisha,nuapada,NA,khariar,baddohel,3.06,3901,nuapara,khariar,baddohel
odisha,nuapada,NA,khariar,chanabeda,2.96,3902,nuapara,khariar,chanabeda
odisha,nuapada,NA,khariar,dohelpada,2.41,3903,nuapara,khariar,dohelpada
odisha,nuapada,NA,khariar,gadramunda,2.43,3904,nuapara,khariar,gardamunda
odisha,nuapada,NA,khariar,kendupati,0.76,3905,nuapara,khariar,kendupati
odisha,nuapada,NA,khariar,mandosil,3.27,3906,nuapara,khariar,mandosil
odisha,nuapada,NA,khariar,risgaon,0.32,3907,nuapara,khariar,risigaon
odisha,nuapada,NA,khariar,sunarisikuan,1.95,3908,nuapara,khariar,sunarisikuan
odisha,nuapada,NA,komna,agren,7.54,3909,nuapara,komna,agren
odisha,nuapada,NA,komna,bhela,4.05,3910,nuapara,komna,bhela
odisha,nuapada,NA,komna,budhikomna,3.54,3911,nuapara,komna,budhikomna
odisha,nuapada,NA,komna,darlipada,2.92,3912,nuapara,komna,darlipada
odisha,nuapada,NA,komna,gandamer,2.62,3913,nuapara,komna,gandamer
odisha,nuapada,NA,komna,jadamunda,6.11,3914,nuapara,komna,jadamunda
odisha,nuapada,NA,komna,jatgarh,6.38,3915,nuapara,komna,jatgarh
odisha,nuapada,NA,komna,jhagrahi,3.25,3916,nuapara,komna,jhagrahi
odisha,nuapada,NA,komna,kandetara,3.54,3917,nuapara,komna,kandetara
odisha,nuapada,NA,komna,komna,4.55,3918,nuapara,komna,komna
odisha,nuapada,NA,komna,konabira,10.17,3919,nuapara,komna,konabira
odisha,nuapada,NA,komna,kureswar,4.13,3920,nuapara,komna,kureswar
odisha,nuapada,NA,komna,kurumpuri,10.33,3921,nuapara,komna,kurumpuri
odisha,nuapada,NA,komna,lakhna,7.2,3922,nuapara,komna,lakhna
odisha,nuapada,NA,komna,michhapali,3.07,3923,nuapara,komna,michhapali
odisha,nuapada,NA,komna,mundapala,0.97,3924,nuapara,komna,mundapala
odisha,nuapada,NA,komna,nuagaon,4.99,3925,nuapara,komna,nuagaon
odisha,nuapada,NA,komna,pendrawan,2.41,3926,nuapara,komna,pendrawan
odisha,nuapada,NA,komna,rajana,0.61,3927,nuapara,komna,rajana
odisha,nuapada,NA,komna,samarsing,1.93,3928,nuapara,komna,samarsing
odisha,nuapada,NA,komna,sialati,6.7,3929,nuapara,komna,sialati
odisha,nuapada,NA,komna,silva,14.17,3930,nuapara,komna,silva
odisha,nuapada,NA,komna,soseng,4.33,3931,nuapara,komna,soseng
odisha,nuapada,NA,komna,sunabeda,1.62,3932,nuapara,komna,sunabeda
odisha,nuapada,NA,komna,tarbod,11.35,3933,nuapara,komna,tarbod
odisha,nuapada,NA,komna,thikpali,1.08,3934,nuapara,komna,thikpali
odisha,nuapada,NA,komna,tikrapada,2.64,3935,nuapara,komna,tikrapada
odisha,nuapada,NA,komna,deodarha,0.62,3936,nuapara,komna,NA
odisha,nuapada,NA,komna,dhorlamunda,2.84,3937,nuapara,komna,dhorlamunda
odisha,nuapada,NA,komna,palsipani,10,3938,nuapara,komna,palsipani
odisha,nuapada,NA,komna,poinr,2.93,3939,nuapara,komna,poinr
odisha,nuapada,NA,komna,maniguda,0.46,3940,nuapara,komna,maniguda
odisha,nuapada,NA,nuapada,amanara,41.09,3941,nuapara,nuapada,amanara
odisha,nuapada,NA,nuapada,amsena,24.7,3942,nuapara,nuapada,amsena
odisha,nuapada,NA,nuapada,beltukri,28.41,3943,nuapara,nuapada,beltukri
odisha,nuapada,NA,nuapada,bhaleswar,36.53,3944,nuapara,nuapada,bhaleswar
odisha,nuapada,NA,nuapada,bharuamunda,10.54,3945,nuapara,nuapada,bharuamunda
odisha,nuapada,NA,nuapada,biromal,20.19,3946,nuapara,nuapada,biromal
odisha,nuapada,NA,nuapada,bisora,20.91,3947,nuapara,nuapada,bisora
odisha,nuapada,NA,nuapada,boirbhadi,12.46,3948,nuapara,nuapada,boirbhadi
odisha,nuapada,NA,nuapada,budhipali,23.82,3949,nuapara,nuapada,budhipali
odisha,nuapada,NA,nuapada,chulabhat,25.91,3950,nuapara,nuapada,chulabhat
odisha,nuapada,NA,nuapada,darlimunda,26.14,3951,nuapara,nuapada,darlimunda
odisha,nuapada,NA,nuapada,dharambandha,41.85,3952,nuapara,nuapada,dharambandha
odisha,nuapada,NA,nuapada,dumarpani,51.98,3953,nuapara,nuapada,dumarpani
odisha,nuapada,NA,nuapada,godfula,24.77,3954,nuapara,nuapada,godfula
odisha,nuapada,NA,nuapada,jampani,26.8,3955,nuapara,nuapada,jampani
odisha,nuapada,NA,nuapada,kendubahara,28.96,3956,nuapara,nuapada,kendubahara
odisha,nuapada,NA,nuapada,kermeli,25.19,3957,nuapara,nuapada,kermeli
odisha,nuapada,NA,nuapada,khutbanbhera,35.67,3958,nuapara,nuapada,khutbanbhera
odisha,nuapada,NA,nuapada,kodomeri,22.03,3959,nuapara,nuapada,kodomeri
odisha,nuapada,NA,nuapada,kotenchuan,44.88,3960,nuapara,nuapada,kotenchuan
odisha,nuapada,NA,nuapada,kuliabandha,27.21,3961,nuapara,nuapada,kuliabandha
odisha,nuapada,NA,nuapada,motanuapada,38.58,3962,nuapara,nuapada,motanuapada
odisha,nuapada,NA,nuapada,parkod,25.23,3963,nuapara,nuapada,parkod
odisha,nuapada,NA,nuapada,sahipala,24.19,3964,nuapara,nuapada,sahipala
odisha,nuapada,NA,nuapada,saliha,21.99,3965,nuapara,nuapada,saliha
odisha,nuapada,NA,nuapada,sarabong,49.71,3966,nuapara,nuapada,sarabong
odisha,nuapada,NA,nuapada,tanwat,48.24,3967,nuapara,nuapada,tanwat
odisha,nuapada,NA,nuapada,bhanpur,44.13,3968,nuapara,nuapada,bhanpur
odisha,nuapada,NA,nuapada,kadomeri,24.85,3969,nuapara,nuapada,kadomeri
odisha,nuapada,NA,nuapada,bhainsatal,25.1,3970,nuapara,nuapada,bhainsatal
odisha,nuapada,NA,nuapada,khairani,22.66,3971,nuapara,nuapada,khairani
odisha,nuapada,NA,sinapali,bargaon,4.44,3972,nuapara,sinapalli,bargaon
odisha,nuapada,NA,sinapali,bharuamunda,4.2,3973,nuapara,sinapalli,bharuamunda
odisha,nuapada,NA,sinapali,chatiaguda,3.92,3974,nuapara,sinapalli,chatiaguda
odisha,nuapada,NA,sinapali,gandabahali,3.48,3975,nuapara,sinapalli,gandabahali
odisha,nuapada,NA,sinapali,ghantiguda,3.56,3976,nuapara,sinapalli,ghantiguda
odisha,nuapada,NA,sinapali,ghatamal,6.86,3977,nuapara,sinapalli,ghatamal
odisha,nuapada,NA,sinapali,godal,6.08,3978,nuapara,sinapalli,godal
odisha,nuapada,NA,sinapali,gorla,9.13,3979,nuapara,sinapalli,gorla
odisha,nuapada,NA,sinapali,hatibandha,8.74,3980,nuapara,sinapalli,hatibandha
odisha,nuapada,NA,sinapali,jharbandh,7.01,3981,nuapara,sinapalli,jharbandh
odisha,nuapada,NA,sinapali,karanbahali,4.99,3982,nuapara,sinapalli,karanbahali
odisha,nuapada,NA,sinapali,kendumunda,6.96,3983,nuapara,sinapalli,kendumunda
odisha,nuapada,NA,sinapali,khairpadar,4.94,3984,nuapara,sinapalli,khairpadar
odisha,nuapada,NA,sinapali,kusumjore,4.53,3985,nuapara,sinapalli,kusumjore
odisha,nuapada,NA,sinapali,litiguda,2.07,3986,nuapara,sinapalli,litiguda
odisha,nuapada,NA,sinapali,makhapadar,6.75,3987,nuapara,sinapalli,makhapadar
odisha,nuapada,NA,sinapali,nangalbod,7.73,3988,nuapara,sinapalli,nangalbod
odisha,nuapada,NA,sinapali,niljee,4.56,3989,nuapara,sinapalli,niljee
odisha,nuapada,NA,sinapali,nuapada,2.86,3990,nuapara,sinapalli,nuapada
odisha,nuapada,NA,sinapali,sinapali,7.43,3991,nuapara,sinapalli,sinapali
odisha,nuapada,NA,sinapali,singjhar,3.89,3992,nuapara,sinapalli,singjhar
odisha,nuapada,NA,sinapali,timanpur,6.31,3993,nuapara,sinapalli,timanpur
odisha,nuapada,NA,sinapali,kharsel,2,3994,nuapara,sinapalli,kharsel
odisha,nuapada,NA,sinapali,ranimunda,1.37,3995,nuapara,sinapalli,ranimunda
odisha,puri,NA,astaranga,astarang,18.07,3996,puri,astarang,astarang
odisha,puri,NA,astaranga,korana,23.34,3997,puri,astarang,korana
odisha,puri,NA,astaranga,patalada,12.27,3998,puri,astarang,patalada
odisha,puri,NA,astaranga,alasahi,17.66,3999,puri,astarang,alasahi
odisha,puri,NA,astaranga,nuagarh,26.8,4000,puri,astarang,nuagarh
odisha,puri,NA,astaranga,nagar,13.78,4001,puri,astarang,nagar
odisha,puri,NA,astaranga,talada,8.03,4002,puri,astarang,talada
odisha,puri,NA,astaranga,saripur,11.52,4003,puri,astarang,saripur
odisha,puri,NA,astaranga,chhuriana,26.38,4004,puri,astarang,chhuriana
odisha,puri,NA,astaranga,kendrapati,37.39,4005,puri,astarang,kendrapati
odisha,puri,NA,astaranga,naiguan,22.92,4006,puri,astarang,naiguan
odisha,puri,NA,astaranga,alangapur,8.51,4007,puri,astarang,alangapur
odisha,puri,NA,astaranga,sisuo,6.11,4008,puri,astarang,sisuo
odisha,puri,NA,astaranga,manduki (new),17.78,4009,puri,astarang,manduki (new)
odisha,puri,NA,brahmagiri,bentapur,13.65,4010,puri,brahmagiri,bentapur
odisha,puri,NA,brahmagiri,goruala,3.49,4011,puri,brahmagiri,goruala
odisha,puri,NA,brahmagiri,ambapada,4.2,4012,puri,brahmagiri,ambapada
odisha,puri,NA,brahmagiri,rahada mala,1.81,4013,puri,brahmagiri,rahada mala
odisha,puri,NA,brahmagiri,talamala,1.84,4014,puri,brahmagiri,talamala
odisha,puri,NA,brahmagiri,raybidhara,3.93,4015,puri,brahmagiri,raybidhara
odisha,puri,NA,brahmagiri,manapada,5.24,4016,puri,brahmagiri,manapada
odisha,puri,NA,brahmagiri,brahmania,2.56,4017,puri,brahmagiri,brahmania
odisha,puri,NA,brahmagiri,dharani kudi,0.77,4018,puri,brahmagiri,dharani kudi
odisha,puri,NA,brahmagiri,badabenakudi,2.18,4019,puri,brahmagiri,badabenakudi
odisha,puri,NA,brahmagiri,kandagoda,8.64,4020,puri,brahmagiri,kandagoda
odisha,puri,NA,brahmagiri,gadarodanga,6.15,4021,puri,brahmagiri,gadarodanga
odisha,puri,NA,brahmagiri,dimirisena,3.16,4022,puri,brahmagiri,dimirisena
odisha,puri,NA,brahmagiri,rebana nuagaon,4.88,4023,puri,brahmagiri,rebana nuagaon
odisha,puri,NA,brahmagiri,bramhagiri,4.91,4024,puri,brahmagiri,bramhagiri
odisha,puri,NA,brahmagiri,kusubenti,4.75,4025,puri,brahmagiri,kusubenti
odisha,puri,NA,brahmagiri,kahalapada,1.49,4026,puri,brahmagiri,kahalapada
odisha,puri,NA,brahmagiri,kapileswar pur,11.2,4027,puri,brahmagiri,kapileswar pur
odisha,puri,NA,brahmagiri,chapamanik,0.55,4028,puri,brahmagiri,chapamanika
odisha,puri,NA,brahmagiri,niajpur,1.78,4029,puri,brahmagiri,niajapur
odisha,puri,NA,brahmagiri,balikerapachhipala,0.83,4030,puri,brahmagiri,balikerapachhipala
odisha,puri,NA,brahmagiri,ghatakudi,6.93,4031,puri,brahmagiri,ghatakudi
odisha,puri,NA,brahmagiri,kadajit,1.89,4032,puri,brahmagiri,kadajit
odisha,puri,NA,brahmagiri,palanka,1.08,4033,puri,brahmagiri,NA
odisha,puri,NA,brahmagiri,palanka,1.78,4034,puri,brahmagiri,NA
odisha,puri,NA,delanga,kalyan pur,5.33,4035,puri,delanga,kalyan pur
odisha,puri,NA,delanga,gudiputa matiapada,3.68,4036,puri,delanga,gudiputa matiapada
odisha,puri,NA,delanga,sripurusottampur,3.73,4037,puri,delanga,sripurusottampur
odisha,puri,NA,delanga,muninda,4.03,4038,puri,delanga,muninda
odisha,puri,NA,delanga,sauria,5,4039,puri,delanga,sauria
odisha,puri,NA,delanga,sujanpur,5.62,4040,puri,delanga,sujanpur
odisha,puri,NA,delanga,rengala,5.01,4041,puri,delanga,rengala
odisha,puri,NA,delanga,singhbramhapur,4.24,4042,puri,delanga,singhbramhapur
odisha,puri,NA,delanga,arishal,6.68,4043,puri,delanga,arishal
odisha,puri,NA,delanga,delang kothabara,4.39,4044,puri,delanga,delang kothabara
odisha,puri,NA,delanga,jenapur,3.78,4045,puri,delanga,jenapur
odisha,puri,NA,delanga,harirajpur,5.13,4046,puri,delanga,harirajpur
odisha,puri,NA,delanga,beraboi,2.45,4047,puri,delanga,beraboi
odisha,puri,NA,delanga,chainpur,3.99,4048,puri,delanga,chainpur
odisha,puri,NA,delanga,gualipara,4.03,4049,puri,delanga,gualipara
odisha,puri,NA,delanga,dhanakera,5.4,4050,puri,delanga,dhanakera
odisha,puri,NA,delanga,abhayamukhi,3.36,4051,puri,delanga,abhayamukhi
odisha,puri,NA,delanga,gadamotari,7.68,4052,puri,delanga,gadamotari
odisha,puri,NA,delanga,khelaur,3.59,4053,puri,delanga,khelaur
odisha,puri,NA,delanga,rencha,2.55,4054,puri,delanga,rench
odisha,puri,NA,delanga,ghanipur,4.71,4055,puri,delanga,ghanipur
odisha,puri,NA,gop,bania sahi,5.99,4056,puri,gop,baniasahi
odisha,puri,NA,gop,kuanpada,3.82,4057,puri,gop,kuanpada
odisha,puri,NA,gop,chhaitana,3.2,4058,puri,gop,chhaitana
odisha,puri,NA,gop,rahangagorada,2.41,4059,puri,gop,rahangagorada
odisha,puri,NA,gop,dhumala,4,4060,puri,gop,dhumala
odisha,puri,NA,gop,nuakholmara,3.99,4061,puri,gop,nuakholamara
odisha,puri,NA,gop,badagaon,2.15,4062,puri,gop,badagaon
odisha,puri,NA,gop,bantaligrama,5.57,4063,puri,gop,bantaligram
odisha,puri,NA,gop,ganeswarpur,6.97,4064,puri,gop,ganeswarpur
odisha,puri,NA,gop,bedapur,5.44,4065,puri,gop,bedapur
odisha,puri,NA,gop,destali,9.09,4066,puri,gop,desthali
odisha,puri,NA,gop,andaraichhapur,0.88,4067,puri,gop,andaraichhapur
odisha,puri,NA,gop,mahalpada,3.83,4068,puri,gop,mahalapada
odisha,puri,NA,gop,erabanga,6.32,4069,puri,gop,erabanga
odisha,puri,NA,gop,payara,3.73,4070,puri,gop,payara
odisha,puri,NA,gop,banakhandi,5.13,4071,puri,gop,banakhandi
odisha,puri,NA,gop,biratunga,3.15,4072,puri,gop,biratunga
odisha,puri,NA,gop,gop,6.5,4073,puri,gop,gop
odisha,puri,NA,gop,nagapur,8.57,4074,puri,gop,nagapur
odisha,puri,NA,gop,jangalabori,5.81,4075,puri,gop,jangalbori
odisha,puri,NA,gop,tarakora,6.27,4076,puri,gop,tarakora
odisha,puri,NA,gop,simili,5.16,4077,puri,gop,simili
odisha,puri,NA,gop,sutana,2.36,4078,puri,gop,sutana
odisha,puri,NA,gop,baulanga,6.05,4079,puri,gop,baulanga
odisha,puri,NA,gop,badatara,5.42,4080,puri,gop,badatara
odisha,puri,NA,gop,gadabhingura,2.04,4081,puri,gop,gadabhingura
odisha,puri,NA,gop,itibhuan,1.49,4082,puri,gop,itibhuan
odisha,puri,NA,gop,achyutapur,2.03,4083,puri,gop,achyutapur
odisha,puri,NA,gop,sorobha,6.62,4084,puri,gop,sorobha
odisha,puri,NA,gop,davar,2.58,4085,puri,gop,davara
odisha,puri,NA,gop,ishanpur,4.63,4086,puri,gop,ishanpur
odisha,puri,NA,kakat pur,nashikeswar,2.64,4087,puri,kakatpur,nashikeswar
odisha,puri,NA,kakat pur,kadua nuagaon,3.04,4088,puri,kakatpur,kadua nuagaon
odisha,puri,NA,kakat pur,kakatpur,7.83,4089,puri,kakatpur,kakatpur
odisha,puri,NA,kakat pur,katakana,8.18,4090,puri,kakatpur,katakana
odisha,puri,NA,kakat pur,jaleswar para,13.66,4091,puri,kakatpur,jaleswar para
odisha,puri,NA,kakat pur,suhagpur,5.21,4092,puri,kakatpur,suhagpur
odisha,puri,NA,kakat pur,lata haran,6.3,4093,puri,kakatpur,lata haran
odisha,puri,NA,kakat pur,banguri gaon,23.49,4094,puri,kakatpur,banguri gaon
odisha,puri,NA,kakat pur,abadan,12.81,4095,puri,kakatpur,abadan
odisha,puri,NA,kakat pur,kundhei,7.89,4096,puri,kakatpur,kundhei
odisha,puri,NA,kakat pur,patasundar pur,6.58,4097,puri,kakatpur,patasundar pur
odisha,puri,NA,kakat pur,kantapara,4.47,4098,puri,kakatpur,kantapara
odisha,puri,NA,kakat pur,othaka,4.4,4099,puri,kakatpur,othaka
odisha,puri,NA,kakat pur,kurujanga,8.64,4100,puri,kakatpur,kurujanga
odisha,puri,NA,kakat pur,suhanpur,0.89,4101,puri,kakatpur,suhanpur
odisha,puri,NA,kakat pur,bhandaghar,4.64,4102,puri,kakatpur,bhandaghar
odisha,puri,NA,kanas,dokanda,9.14,4103,puri,kanas,dokanda
odisha,puri,NA,kanas,gopinathpur,10.61,4104,puri,kanas,gopinathpur
odisha,puri,NA,kanas,gadasahi,16.09,4105,puri,kanas,gadasahi
odisha,puri,NA,kanas,kadua,9.48,4106,puri,kanas,kadua
odisha,puri,NA,kanas,gadasanaputa,11.86,4107,puri,kanas,gadasanaputa
odisha,puri,NA,kanas,badal,11.54,4108,puri,kanas,badal
odisha,puri,NA,kanas,badas,7.63,4109,puri,kanas,badas
odisha,puri,NA,kanas,kanas,7.23,4110,puri,kanas,kanas
odisha,puri,NA,kanas,andal singh,7.54,4111,puri,kanas,andal singh
odisha,puri,NA,kanas,sahupada,9.83,4112,puri,kanas,sahupada
odisha,puri,NA,kanas,jamalgada,9.71,4113,puri,kanas,jamalgada
odisha,puri,NA,kanas,gada badaput,10.6,4114,puri,kanas,gada badaput
odisha,puri,NA,kanas,serei,17.46,4115,puri,kanas,serei
odisha,puri,NA,kanas,trilochan pur,18.47,4116,puri,kanas,trilochan pur
odisha,puri,NA,kanas,gadabalabhadrapur,4.3,4117,puri,kanas,gadabalabhadrapur
odisha,puri,NA,kanas,alibada,7.36,4118,puri,kanas,alibada
odisha,puri,NA,kanas,baku,6.1,4119,puri,kanas,baku
odisha,puri,NA,kanas,chupuring,4.55,4120,puri,kanas,chupuring
odisha,puri,NA,kanas,deipur,2.58,4121,puri,kanas,deipur
odisha,puri,NA,kanas,pandiakera,12.21,4122,puri,kanas,pandiakera
odisha,puri,NA,kanas,khandahata,6.43,4123,puri,kanas,khandahata
odisha,puri,NA,kanas,dibyasingh pur,9.45,4124,puri,kanas,dibyasingh pur
odisha,puri,NA,kanas,anlajodi,4.22,4125,puri,kanas,anlajodi
odisha,puri,NA,kanas,dochhian,2,4126,puri,kanas,dochhian
odisha,puri,NA,kanas,gadisagada,5.8,4127,puri,kanas,gadisagoda
odisha,puri,NA,kanas,gadakharada,4.16,4128,puri,kanas,gadakharada
odisha,puri,NA,kanas,bindhana,13.57,4129,puri,kanas,bindhan
odisha,puri,NA,kanas,bijipur,9.41,4130,puri,kanas,bijipur
odisha,puri,NA,krushnaprasad,siandi,4.24,4131,puri,krushnaprasad,siandi
odisha,puri,NA,krushnaprasad,bramha pur,11.34,4132,puri,krushnaprasad,bramha pur
odisha,puri,NA,krushnaprasad,gambhari,0.82,4133,puri,krushnaprasad,gambhari
odisha,puri,NA,krushnaprasad,nuapada,11.3,4134,puri,krushnaprasad,nuapada
odisha,puri,NA,krushnaprasad,manika,7.22,4135,puri,krushnaprasad,manika
odisha,puri,NA,krushnaprasad,badaanla,15.61,4136,puri,krushnaprasad,badaanla
odisha,puri,NA,krushnaprasad,bajrakote,20.17,4137,puri,krushnaprasad,bajrakote
odisha,puri,NA,krushnaprasad,satapada,7.5,4138,puri,krushnaprasad,satapada
odisha,puri,NA,krushnaprasad,alanda,3.83,4139,puri,krushnaprasad,alanda
odisha,puri,NA,krushnaprasad,maluda,14.33,4140,puri,krushnaprasad,maluda
odisha,puri,NA,krushnaprasad,pirijipur,7.42,4141,puri,krushnaprasad,pirijipur
odisha,puri,NA,krushnaprasad,krushna prassad,6.62,4142,puri,krushnaprasad,krushna prassad
odisha,puri,NA,krushnaprasad,budhibar,3.51,4143,puri,krushnaprasad,budhibar
odisha,puri,NA,krushnaprasad,ramalenka,5.31,4144,puri,krushnaprasad,ramalenka
odisha,puri,NA,krushnaprasad,arakhakuda,10.02,4145,puri,krushnaprasad,arakhakuda
odisha,puri,NA,krushnaprasad,titipa,20.19,4146,puri,krushnaprasad,titipa
odisha,puri,NA,krushnaprasad,badajhada,13.58,4147,puri,krushnaprasad,badajhada
odisha,puri,NA,krushnaprasad,gomundia,5.37,4148,puri,krushnaprasad,gomundia
odisha,puri,NA,krushnaprasad,siala,11.19,4149,puri,krushnaprasad,siala
odisha,puri,NA,krushnaprasad,panasa pada,4.99,4150,puri,krushnaprasad,panasa pada
odisha,puri,NA,krushnaprasad,gopinathpur,8.88,4151,puri,krushnaprasad,gopinathapur
odisha,puri,NA,nimapada,chanighanga,7.94,4152,puri,nimapara,chanighanga
odisha,puri,NA,nimapada,antuara,3.25,4153,puri,nimapara,antuara
odisha,puri,NA,nimapada,miteipur,5.66,4154,puri,nimapara,miteipur
odisha,puri,NA,nimapada,sagada,5.33,4155,puri,nimapara,sagada
odisha,puri,NA,nimapada,baharana,5.83,4156,puri,nimapara,baharana
odisha,puri,NA,nimapada,bamanala,5.58,4157,puri,nimapara,bamanala
odisha,puri,NA,nimapada,haripur,4,4158,puri,nimapara,haripur
odisha,puri,NA,nimapada,salanga,4.21,4159,puri,nimapara,salanga
odisha,puri,NA,nimapada,alanda,5,4160,puri,nimapara,alanda
odisha,puri,NA,nimapada,balanga,2.55,4161,puri,nimapara,balanga
odisha,puri,NA,nimapada,bhogasalada,2.97,4162,puri,nimapara,bhogasalada
odisha,puri,NA,nimapada,denua,10.9,4163,puri,nimapara,denua
odisha,puri,NA,nimapada,bhodar,3.26,4164,puri,nimapara,bhodar
odisha,puri,NA,nimapada,bhiligram,7.76,4165,puri,nimapara,bhiligram
odisha,puri,NA,nimapada,dhaleswar,3.37,4166,puri,nimapara,dhaleswar
odisha,puri,NA,nimapada,terundia,6.23,4167,puri,nimapara,terundia
odisha,puri,NA,nimapada,tulashipur,7.19,4168,puri,nimapara,tulashipur
odisha,puri,NA,nimapada,dhanua,5.03,4169,puri,nimapara,dhanua
odisha,puri,NA,nimapada,uchhupur,5.6,4170,puri,nimapara,uchhupur
odisha,puri,NA,nimapada,chanarapada,6,4171,puri,nimapara,chanarapada
odisha,puri,NA,nimapada,kalapanchana,6.21,4172,puri,nimapara,kalapanchana
odisha,puri,NA,nimapada,tampala,4.84,4173,puri,nimapara,tampala
odisha,puri,NA,nimapada,kothakusanga,4.42,4174,puri,nimapara,kothakusanga
odisha,puri,NA,nimapada,arisandha,3.47,4175,puri,nimapara,arisandha
odisha,puri,NA,nimapada,rencha,8.23,4176,puri,nimapara,rencha
odisha,puri,NA,nimapada,nuasantha,1.87,4177,puri,nimapara,nuasantha
odisha,puri,NA,nimapada,bada siribila,2.14,4178,puri,nimapara,bada siribila
odisha,puri,NA,nimapada,sainsa sasana,4.35,4179,puri,nimapara,sainsa sasana
odisha,puri,NA,nimapada,gopinathpur,2.9,4180,puri,nimapara,gopinathapur
odisha,puri,NA,nimapada,gadapadanpur,2.28,4181,puri,nimapara,gadapadanpur
odisha,puri,NA,nimapada,badamachapur,2.97,4182,puri,nimapara,badamachhapur
odisha,puri,NA,sadar,gopinath pur,6.3,4183,puri,NA,NA
odisha,puri,NA,sadar,talajanga,8.64,4184,puri,NA,NA
odisha,puri,NA,sadar,raygorada,4.94,4185,puri,NA,NA
odisha,puri,NA,sadar,malatipatpur,7.04,4186,puri,NA,NA
odisha,puri,NA,sadar,gadamrugasira,4.51,4187,puri,NA,NA
odisha,puri,NA,sadar,bhaili pur,5.25,4188,puri,NA,NA
odisha,puri,NA,sadar,baliguali,15.22,4189,puri,NA,NA
odisha,puri,NA,sadar,chalishibatia,5.04,4190,puri,NA,NA
odisha,puri,NA,sadar,pratap purusotampur,6.83,4191,puri,NA,NA
odisha,puri,NA,sadar,bali put,5.04,4192,puri,NA,NA
odisha,puri,NA,sadar,basudebapur,3.99,4193,puri,NA,NA
odisha,puri,NA,sadar,sasandamodarpur,6.22,4194,puri,NA,NA
odisha,puri,NA,sadar,bira harekrushna pur,4.76,4195,puri,NA,NA
odisha,puri,NA,sadar,birapratap pur,14.59,4196,puri,NA,NA
odisha,puri,NA,sadar,balipada,4.41,4197,puri,NA,NA
odisha,puri,NA,sadar,kaneibidyadharpur,5.14,4198,puri,NA,NA
odisha,puri,NA,sadar,hantuka,5.14,4199,puri,NA,NA
odisha,puri,NA,sadar,chandanpur,7.62,4200,puri,NA,NA
odisha,puri,NA,sadar,pratapramachandrapur,6.93,4201,puri,NA,NA
odisha,puri,NA,sadar,kerandipur,7.03,4202,puri,NA,NA
odisha,puri,NA,sadar,jamarsuan,3.52,4203,puri,NA,NA
odisha,puri,NA,sadar,birabalabhadra pur,3.04,4204,puri,NA,NA
odisha,puri,NA,sadar,bijay ramchandra pur,0.84,4205,puri,NA,NA
odisha,puri,NA,sadar,samanga,8.68,4206,puri,NA,NA
