s_state,s_district,Urban Local Bodies (Municipality/Munipal Corparation/Nac,s_block,s_gp,Total_IGNDPS,s_id,updated_district_name,updated_block_name,updated_gp_name
odisha,puri,NA,kanas,badal,4.33,3813,puri,kanas,badal
odisha,puri,NA,kanas,badas,1.51,3814,puri,kanas,badas
odisha,puri,NA,kanas,kanas,4.78,3815,puri,kanas,kanas
odisha,puri,NA,kanas,andal singh,2.99,3816,puri,kanas,andal singh
odisha,puri,NA,kanas,sahupada,2.13,3817,puri,kanas,sahupada
odisha,puri,NA,kanas,jamalgada,1.29,3818,puri,kanas,jamalgada
odisha,puri,NA,kanas,gada badaput,2.65,3819,puri,kanas,gada badaput
odisha,puri,NA,kanas,serei,5.28,3820,puri,kanas,serei
odisha,puri,NA,kanas,trilochan pur,5.61,3821,puri,kanas,trilochan pur
odisha,puri,NA,kanas,gadabalabhadrapur,0.22,3822,puri,kanas,gadabalabhadrapur
odisha,puri,NA,kanas,alibada,2.3,3823,puri,kanas,alibada
odisha,puri,NA,kanas,baku,0.97,3824,puri,kanas,baku
odisha,puri,NA,kanas,chupuring,2.59,3825,puri,kanas,chupuring
odisha,puri,NA,kanas,deipur,1.2,3826,puri,kanas,deipur
odisha,puri,NA,kanas,pandiakera,3.49,3827,puri,kanas,pandiakera
odisha,puri,NA,kanas,khandahata,5.97,3828,puri,kanas,khandahata
odisha,puri,NA,kanas,dibyasingh pur,2.73,3829,puri,kanas,dibyasingh pur
odisha,puri,NA,kanas,anlajodi,1.6,3830,puri,kanas,anlajodi
odisha,puri,NA,kanas,dochhian,5.68,3831,puri,kanas,dochhian
odisha,puri,NA,kanas,gadisagada,0.92,3832,puri,kanas,gadisagoda
odisha,puri,NA,kanas,gadakharada,2.56,3833,puri,kanas,gadakharada
odisha,puri,NA,kanas,bindhana,5.52,3834,puri,kanas,bindhan
odisha,puri,NA,kanas,bijipur,9.24,3835,puri,kanas,bijipur
odisha,puri,NA,krushnaprasad,siandi,4.06,3836,puri,krushnaprasad,siandi
odisha,puri,NA,krushnaprasad,bramha pur,1.08,3837,puri,krushnaprasad,bramha pur
odisha,puri,NA,krushnaprasad,gambhari,0.18,3838,puri,krushnaprasad,gambhari
odisha,puri,NA,krushnaprasad,nuapada,6.08,3839,puri,krushnaprasad,nuapada
odisha,puri,NA,krushnaprasad,manika,1.53,3840,puri,krushnaprasad,manika
odisha,puri,NA,krushnaprasad,badaanla,2.13,3841,puri,krushnaprasad,badaanla
odisha,puri,NA,krushnaprasad,bajrakote,4.78,3842,puri,krushnaprasad,bajrakote
odisha,puri,NA,krushnaprasad,satapada,5.09,3843,puri,krushnaprasad,satapada
odisha,puri,NA,krushnaprasad,alanda,2.08,3844,puri,krushnaprasad,alanda
odisha,puri,NA,krushnaprasad,maluda,11.75,3845,puri,krushnaprasad,maluda
odisha,puri,NA,krushnaprasad,pirijipur,3.34,3846,puri,krushnaprasad,pirijipur
odisha,puri,NA,krushnaprasad,krushna prassad,0.81,3847,puri,krushnaprasad,krushna prassad
odisha,puri,NA,krushnaprasad,budhibar,1.83,3848,puri,krushnaprasad,budhibar
odisha,puri,NA,krushnaprasad,ramalenka,2.21,3849,puri,krushnaprasad,ramalenka
odisha,puri,NA,krushnaprasad,arakhakuda,2.76,3850,puri,krushnaprasad,arakhakuda
odisha,puri,NA,krushnaprasad,titipa,4.19,3851,puri,krushnaprasad,titipa
odisha,puri,NA,krushnaprasad,badajhada,8.87,3852,puri,krushnaprasad,badajhada
odisha,puri,NA,krushnaprasad,gomundia,0.95,3853,puri,krushnaprasad,gomundia
odisha,puri,NA,krushnaprasad,siala,8.67,3854,puri,krushnaprasad,siala
odisha,puri,NA,krushnaprasad,panasa pada,3.25,3855,puri,krushnaprasad,panasa pada
odisha,puri,NA,krushnaprasad,gopinathpur,0.95,3856,puri,krushnaprasad,gopinathapur
odisha,puri,NA,nimapada,chanighanga,2.13,3857,puri,nimapara,chanighanga
odisha,puri,NA,nimapada,antuara,0.9,3858,puri,nimapara,antuara
odisha,puri,NA,nimapada,miteipur,2.13,3859,puri,nimapara,miteipur
odisha,puri,NA,nimapada,sagada,2.05,3860,puri,nimapara,sagada
odisha,puri,NA,nimapada,baharana,0.13,3861,puri,nimapara,baharana
odisha,puri,NA,nimapada,bamanala,0.93,3862,puri,nimapara,bamanala
odisha,puri,NA,nimapada,haripur,1.86,3863,puri,nimapara,haripur
odisha,puri,NA,nimapada,salanga,0.8,3864,puri,nimapara,salanga
odisha,puri,NA,nimapada,alanda,2.26,3865,puri,nimapara,alanda
odisha,puri,NA,nimapada,balanga,1.2,3866,puri,nimapara,balanga
odisha,puri,NA,nimapada,bhogasalada,0.53,3867,puri,nimapara,bhogasalada
odisha,puri,NA,nimapada,denua,0.67,3868,puri,nimapara,denua
odisha,puri,NA,nimapada,bhodar,2.13,3869,puri,nimapara,bhodar
odisha,puri,NA,nimapada,bhiligram,1.06,3870,puri,nimapara,bhiligram
odisha,puri,NA,nimapada,dhaleswar,3.06,3871,puri,nimapara,dhaleswar
odisha,puri,NA,nimapada,terundia,1.2,3872,puri,nimapara,terundia
odisha,puri,NA,nimapada,tulashipur,3.86,3873,puri,nimapara,tulashipur
odisha,puri,NA,nimapada,dhanua,3.19,3874,puri,nimapara,dhanua
odisha,puri,NA,nimapada,uchhupur,2.39,3875,puri,nimapara,uchhupur
odisha,puri,NA,nimapada,chanarapada,3.86,3876,puri,nimapara,chanarapada
odisha,puri,NA,nimapada,kalapanchana,1.33,3877,puri,nimapara,kalapanchana
odisha,puri,NA,nimapada,tampala,0.4,3878,puri,nimapara,tampala
odisha,puri,NA,nimapada,kothakusanga,1.2,3879,puri,nimapara,kothakusanga
odisha,puri,NA,nimapada,arisandha,1.06,3880,puri,nimapara,arisandha
odisha,puri,NA,nimapada,rencha,1.06,3881,puri,nimapara,rencha
odisha,puri,NA,nimapada,nuasantha,0.67,3882,puri,nimapara,nuasantha
odisha,puri,NA,nimapada,bada siribila,0.93,3883,puri,nimapara,bada siribila
odisha,puri,NA,nimapada,sainsa sasana,1.6,3884,puri,nimapara,sainsa sasana
odisha,puri,NA,nimapada,gopinathpur,0.53,3885,puri,nimapara,gopinathapur
odisha,puri,NA,nimapada,gadapadanpur,1.33,3886,puri,nimapara,gadapadanpur
odisha,puri,NA,nimapada,badamachapur,2.26,3887,puri,nimapara,badamachhapur
odisha,puri,NA,sadar,gopinath pur,0.29,3888,puri,NA,NA
odisha,puri,NA,sadar,talajanga,1.29,3889,puri,NA,NA
odisha,puri,NA,sadar,raygorada,0.87,3890,puri,NA,NA
odisha,puri,NA,sadar,malatipatpur,1.57,3891,puri,NA,NA
odisha,puri,NA,sadar,gadamrugasira,1.33,3892,puri,NA,NA
odisha,puri,NA,sadar,bhaili pur,0.5,3893,puri,NA,NA
odisha,puri,NA,sadar,baliguali,2.35,3894,puri,NA,NA
odisha,puri,NA,sadar,chalishibatia,1.82,3895,puri,NA,NA
odisha,puri,NA,sadar,pratap purusotampur,1.3,3896,puri,NA,NA
odisha,puri,NA,sadar,bali put,1.67,3897,puri,NA,NA
odisha,puri,NA,sadar,basudebapur,1.27,3898,puri,NA,NA
odisha,puri,NA,sadar,sasandamodarpur,1.68,3899,puri,NA,NA
odisha,puri,NA,sadar,bira harekrushna pur,2.23,3900,puri,NA,NA
odisha,puri,NA,sadar,birapratap pur,3.43,3901,puri,NA,NA
odisha,puri,NA,sadar,balipada,2.49,3902,puri,NA,NA
odisha,puri,NA,sadar,kaneibidyadharpur,2.02,3903,puri,NA,NA
odisha,puri,NA,sadar,hantuka,3.53,3904,puri,NA,NA
odisha,puri,NA,sadar,chandanpur,0.8,3905,puri,NA,NA
odisha,puri,NA,sadar,pratapramachandrapur,3.12,3906,puri,NA,NA
odisha,puri,NA,sadar,kerandipur,0.93,3907,puri,NA,NA
odisha,puri,NA,sadar,jamarsuan,0.94,3908,puri,NA,NA
odisha,puri,NA,sadar,birabalabhadra pur,1.97,3909,puri,NA,NA
odisha,puri,NA,sadar,bijay ramchandra pur,0.17,3910,puri,NA,NA
odisha,puri,NA,sadar,samanga,0.69,3911,puri,NA,NA
odisha,puri,NA,sadar,biranarsinghpur,1.18,3912,puri,NA,NA
odisha,puri,NA,sadar,goudakera,2.18,3913,puri,NA,NA
odisha,puri,NA,sadar,malatipatapur,0.34,3914,puri,NA,NA
odisha,puri,NA,sadar,kashiharipur,0.59,3915,puri,NA,NA
odisha,puri,NA,satyabadi,mahura,1.06,3916,puri,satyabadi,mahura
odisha,puri,NA,satyabadi,madhuban,1.44,3917,puri,satyabadi,madhuban
odisha,puri,NA,satyabadi,dasbidyadharpur,1.51,3918,puri,satyabadi,dasbidyadharpur
odisha,puri,NA,satyabadi,balarampurgarh,3.19,3919,puri,satyabadi,balarampurgarh
odisha,puri,NA,satyabadi,raikhandi,2.52,3920,puri,satyabadi,raikhandi
odisha,puri,NA,satyabadi,biraramchandrapur,2.95,3921,puri,satyabadi,biraramchandrapur
odisha,puri,NA,satyabadi,sriramchandrapur,3.09,3922,puri,satyabadi,sriramchandrapur
odisha,puri,NA,satyabadi,dugal,1.51,3923,puri,satyabadi,dugal
odisha,puri,NA,satyabadi,mulaalasa,3.7,3924,puri,satyabadi,mulaalasa
odisha,puri,NA,satyabadi,penthapada,1.18,3925,puri,satyabadi,penthapada
odisha,puri,NA,satyabadi,jaypur,1.11,3926,puri,satyabadi,jaypur
odisha,puri,NA,satyabadi,nuasomeswarpur,0.99,3927,puri,satyabadi,nuasomeswarpur
odisha,puri,NA,satyabadi,biswanathpur,2.52,3928,puri,satyabadi,biswanathpur
odisha,puri,NA,satyabadi,parajapada,0.84,3929,puri,satyabadi,parajapada
odisha,puri,NA,satyabadi,ketakipatana,4.36,3930,puri,satyabadi,ketakipatana
odisha,puri,NA,satyabadi,narendrapur,1.34,3931,puri,satyabadi,narendrapur
odisha,puri,NA,satyabadi,bidyadharpur,1.18,3932,puri,satyabadi,bidyadharpur
odisha,puri,NA,satyabadi,sukal,4.37,3933,puri,satyabadi,sukal
odisha,puri,NA,satyabadi,sandrasasan,2.69,3934,puri,satyabadi,sandrasasan
odisha,puri,NA,satyabadi,algum,1.34,3935,puri,satyabadi,algum
odisha,puri,NA,satyabadi,balapur,2.52,3936,puri,satyabadi,balapur
odisha,puri,NA,satyabadi,kadua,2.02,3937,puri,satyabadi,kadua
odisha,puri,NA,satyabadi,alish,1.78,3938,puri,satyabadi,alisha
odisha,puri,NA,satyabadi,sarangajodi,0.17,3939,puri,satyabadi,sarangajodi
odisha,rayagada,NA,bissamcuttack,bhatapur,17.22,3940,rayagada,bissam cuttack,bhatapur
odisha,rayagada,NA,bissamcuttack,bissamcuttack,52.42,3941,rayagada,bissam cuttack,bissamcuttack
odisha,rayagada,NA,bissamcuttack,chanchadaguda,34.43,3942,rayagada,bissam cuttack,chanchadaguda
odisha,rayagada,NA,bissamcuttack,chatikona,31.14,3943,rayagada,bissam cuttack,chatikona
odisha,rayagada,NA,bissamcuttack,dukum,23.66,3944,rayagada,bissam cuttack,dukum
odisha,rayagada,NA,bissamcuttack,dummerneli,11.82,3945,rayagada,bissam cuttack,dummerneli
odisha,rayagada,NA,bissamcuttack,durgi,26.85,3946,rayagada,bissam cuttack,durgi
odisha,rayagada,NA,bissamcuttack,hajaridanga,13.28,3947,rayagada,bissam cuttack,hajaridanga
odisha,rayagada,NA,bissamcuttack,hatamuniguda,19.95,3948,rayagada,bissam cuttack,hatamuniguda
odisha,rayagada,NA,bissamcuttack,jhigidi,9.1,3949,rayagada,bissam cuttack,jhigidi
odisha,rayagada,NA,bissamcuttack,kankubadi,10.29,3950,rayagada,bissam cuttack,kankubadi
odisha,rayagada,NA,bissamcuttack,konabai,5.46,3951,rayagada,bissam cuttack,konabai
odisha,rayagada,NA,bissamcuttack,kumbhardhamuuni,7.28,3952,rayagada,bissam cuttack,kumbhardhamuuni
odisha,rayagada,NA,bissamcuttack,kurli,12.74,3953,rayagada,bissam cuttack,kurli
odisha,rayagada,NA,bissamcuttack,kutragoda,10.92,3954,rayagada,bissam cuttack,kutragoda
odisha,rayagada,NA,bissamcuttack,paikadakuluguda,9.1,3955,rayagada,bissam cuttack,paikadakuluguda
odisha,rayagada,NA,bissamcuttack,rasikola,5.46,3956,rayagada,bissam cuttack,rasikola
odisha,rayagada,NA,bissamcuttack,sahada,12.94,3957,rayagada,bissam cuttack,sahada
odisha,rayagada,NA,bissamcuttack,thuapadi,3.18,3958,rayagada,bissam cuttack,thuapadi
odisha,rayagada,NA,bissamcuttack,bethiapada,3.43,3959,rayagada,bissam cuttack,bethiapada
odisha,rayagada,NA,chandrapur,bijapur,18.05,3960,rayagada,chandrapur,bijapur
odisha,rayagada,NA,chandrapur,budubali,4.41,3961,rayagada,chandrapur,budubali
odisha,rayagada,NA,chandrapur,chandrapur,88.41,3962,rayagada,chandrapur,chandrapur
odisha,rayagada,NA,chandrapur,dangasorada,36.8,3963,rayagada,chandrapur,dangasorada
odisha,rayagada,NA,chandrapur,hanumantapur,20.15,3964,rayagada,chandrapur,hanumantapur
odisha,rayagada,NA,chandrapur,piskapanga,10.73,3965,rayagada,chandrapur,piskapanga
odisha,rayagada,NA,chandrapur,turiguda,8.97,3966,rayagada,chandrapur,turiguda
odisha,rayagada,NA,gudari,ashada,3.63,3967,rayagada,gudari,ashada
odisha,rayagada,NA,gudari,karlaghati,1.01,3968,rayagada,gudari,karlaghati
odisha,rayagada,NA,gudari,khariguda,5.42,3969,rayagada,gudari,khariguda
odisha,rayagada,NA,gudari,kodama,1.78,3970,rayagada,gudari,kodama
odisha,rayagada,NA,gudari,m.k.rai,26.39,3971,rayagada,gudari,m.k.rai
odisha,rayagada,NA,gudari,madhuban,1.01,3972,rayagada,gudari,madhuban
odisha,rayagada,NA,gudari,pendili,10.15,3973,rayagada,gudari,pendili
odisha,rayagada,NA,gudari,sanahuma,0.15,3974,rayagada,gudari,sanahuma
odisha,rayagada,NA,gudari,siriguda,7.11,3975,rayagada,gudari,siriguda
odisha,rayagada,NA,gunupur,bagsala,2.03,3976,rayagada,gunupur,bagsala
odisha,rayagada,NA,gunupur,bhimpur,3.04,3977,rayagada,gunupur,bhimpur
odisha,rayagada,NA,gunupur,chinasari,25.79,3978,rayagada,gunupur,chinasari
odisha,rayagada,NA,gunupur,dombasara,10.15,3979,rayagada,gunupur,dombasara
odisha,rayagada,NA,gunupur,gadiakhala,4.65,3980,rayagada,gunupur,gadiakhala
odisha,rayagada,NA,gunupur,ghanatri,6.68,3981,rayagada,gunupur,ghanatri
odisha,rayagada,NA,gunupur,gothaalpadar,20.89,3982,rayagada,gunupur,gothaalpadar
odisha,rayagada,NA,gunupur,jagannathpur,23.09,3983,rayagada,gunupur,jagannathpur
odisha,rayagada,NA,gunupur,jaltar,19.95,3984,rayagada,gunupur,jaltar
odisha,rayagada,NA,gunupur,kulsingi,9.13,3985,rayagada,gunupur,kulsingi
odisha,rayagada,NA,gunupur,morama,4.65,3986,rayagada,gunupur,morama
odisha,rayagada,NA,gunupur,puttasingi,10.15,3987,rayagada,gunupur,puttasingi
odisha,rayagada,NA,gunupur,regeda,3.21,3988,rayagada,gunupur,regeda
odisha,rayagada,NA,gunupur,sagada,7.77,3989,rayagada,gunupur,sagada
odisha,rayagada,NA,gunupur,sirijholi,4.65,3990,rayagada,gunupur,sirijholi
odisha,rayagada,NA,gunupur,titimiri,2.03,3991,rayagada,gunupur,titimiri
odisha,rayagada,NA,gunupur,tolana,7.64,3992,rayagada,gunupur,tolana
odisha,rayagada,NA,gunupur,abada,4.06,3993,rayagada,gunupur,abada
odisha,rayagada,NA,kalyansingpur,dhamunipanga,1.22,3994,rayagada,kalyansinghpur,dhamunipanga
odisha,rayagada,NA,kalyansingpur,k.singpur,1.88,3995,rayagada,kalyansinghpur,k.singpur
odisha,rayagada,NA,kalyansingpur,koropa,0.2,3996,rayagada,kalyansinghpur,koropa
odisha,rayagada,NA,kalyansingpur,majhiguda,0.2,3997,rayagada,kalyansinghpur,majhiguda
odisha,rayagada,NA,kalyansingpur,narayanpur,3.94,3998,rayagada,kalyansinghpur,narayanpur
odisha,rayagada,NA,kalyansingpur,parsali,1.89,3999,rayagada,kalyansinghpur,parsali
odisha,rayagada,NA,kalyansingpur,poloma,0.61,4000,rayagada,kalyansinghpur,poloma
odisha,rayagada,NA,kalyansingpur,pujariguda,0.62,4001,rayagada,kalyansinghpur,pujariguda
odisha,rayagada,NA,kalyansingpur,seriguma,0.85,4002,rayagada,kalyansinghpur,seriguma
odisha,rayagada,NA,kalyansingpur,sikarpai,0.63,4003,rayagada,kalyansinghpur,sikarpai
odisha,rayagada,NA,kalyansingpur,singari,1.03,4004,rayagada,kalyansinghpur,singari
odisha,rayagada,NA,kalyansingpur,sunakhandi,1.04,4005,rayagada,kalyansinghpur,sunakhandi
odisha,rayagada,NA,kalyansingpur,kandhakatipadu,0.02,4006,rayagada,kalyansinghpur,kandhakatipadu
odisha,rayagada,NA,kasipur,adajore,0.11,4007,rayagada,kashipur,adajore
odisha,rayagada,NA,kasipur,kasipur,0.22,4008,rayagada,kashipur,kasipur
odisha,rayagada,NA,kasipur,mandibisi,0.34,4009,rayagada,kashipur,mandibisi
odisha,rayagada,NA,kasipur,pudapadi,0.44,4010,rayagada,kashipur,pudapadi
odisha,rayagada,NA,kasipur,sankarada,0.67,4011,rayagada,kashipur,sankarada
odisha,rayagada,NA,kasipur,sunger,1.22,4012,rayagada,kashipur,sunger
odisha,rayagada,NA,kasipur,talajhari,0.67,4013,rayagada,kashipur,talajhari
odisha,rayagada,NA,kasipur,tikiri,0.56,4014,rayagada,kashipur,tikiri
odisha,rayagada,NA,kasipur,siripai,0.22,4015,rayagada,kashipur,siripai
odisha,rayagada,NA,kolnara,bankili,2.77,4016,rayagada,kolnara,bankili
odisha,rayagada,NA,kolnara,bhoimada,3.34,4017,rayagada,kolnara,bhoimada
odisha,rayagada,NA,kolnara,dumuriguda,1.03,4018,rayagada,kolnara,dumuriguda
odisha,rayagada,NA,kolnara,dunduli,0.88,4019,rayagada,kolnara,dunduli
odisha,rayagada,NA,kolnara,gadiseskhal,0.83,4020,rayagada,kolnara,gadiseskhal
odisha,rayagada,NA,kolnara,jhoridi,1.32,4021,rayagada,kolnara,jhoridi
odisha,rayagada,NA,kolnara,kailaspur,0.29,4022,rayagada,kolnara,kailaspur
odisha,rayagada,NA,kolnara,kartikaguda,0.9,4023,rayagada,kolnara,kartikaguda
odisha,rayagada,NA,kolnara,mukundapur,1.31,4024,rayagada,kolnara,mukundapur
odisha,rayagada,NA,kolnara,rekhapadar,1.91,4025,rayagada,kolnara,rekhapadar
odisha,rayagada,NA,kolnara,suri,1.18,4026,rayagada,kolnara,suri
odisha,rayagada,NA,kolnara,therubali,0.72,4027,rayagada,kolnara,therubali
odisha,rayagada,NA,kolnara,kelliguda,0.13,4028,rayagada,kolnara,keliguda
odisha,rayagada,NA,kolnara,katikona,0.19,4029,rayagada,kolnara,NA
odisha,rayagada,NA,muniguda,agula,0.73,4030,rayagada,muniguda,agula
odisha,rayagada,NA,muniguda,amalabhatta,0.49,4031,rayagada,muniguda,amalabhatta
odisha,rayagada,NA,muniguda,ambadala,0.91,4032,rayagada,muniguda,ambadala
odisha,rayagada,NA,muniguda,bhairabagada,0.92,4033,rayagada,muniguda,bhairabagada
odisha,rayagada,NA,muniguda,dimiriguda,0.43,4034,rayagada,muniguda,dimiriguda
odisha,rayagada,NA,muniguda,ichapur,0.78,4035,rayagada,muniguda,ichapur
odisha,rayagada,NA,muniguda,jagdalpur,0.9,4036,rayagada,muniguda,jagdalpur
odisha,rayagada,NA,muniguda,kumdabali,0.57,4037,rayagada,muniguda,kumdabali
odisha,rayagada,NA,muniguda,muniguda,0.29,4038,rayagada,muniguda,muniguda
odisha,rayagada,NA,muniguda,munikhol,0.76,4039,rayagada,muniguda,munikhol
odisha,rayagada,NA,muniguda,paikaranipinda,0.81,4040,rayagada,muniguda,paikaranipinda
odisha,rayagada,NA,muniguda,patraguda,0.74,4041,rayagada,muniguda,patraguda
odisha,rayagada,NA,muniguda,raghubari,0.17,4042,rayagada,muniguda,raghubari
odisha,rayagada,NA,muniguda,saradhapur,0.17,4043,rayagada,muniguda,saradhapur
odisha,rayagada,NA,muniguda,sibapadar,0.31,4044,rayagada,muniguda,sibapadar
odisha,rayagada,NA,muniguda,telengapadar,0.24,4045,rayagada,muniguda,telengapadar
odisha,rayagada,NA,muniguda,ghamataguda,0.28,4046,rayagada,muniguda,ghamatguda
odisha,rayagada,NA,padmapur,akhusingi,3.7,4047,rayagada,padmapur,akhusingi
odisha,rayagada,NA,padmapur,gudiabandha,2.77,4048,rayagada,padmapur,gudiabandha
odisha,rayagada,NA,padmapur,guluguda,2.77,4049,rayagada,padmapur,guluguda
odisha,rayagada,NA,padmapur,indupur,4.16,4050,rayagada,padmapur,indupur
odisha,rayagada,NA,padmapur,jatili,3.54,4051,rayagada,padmapur,jatili
odisha,rayagada,NA,padmapur,khamapadar,1.85,4052,rayagada,padmapur,khamapadar
odisha,rayagada,NA,padmapur,likitipadar,4.62,4053,rayagada,padmapur,likitipadar
odisha,rayagada,NA,padmapur,nuagada,6.47,4054,rayagada,padmapur,nuagada
odisha,rayagada,NA,padmapur,padamapur,2.08,4055,rayagada,padmapur,padamapur
odisha,rayagada,NA,padmapur,tembaguda,3.46,4056,rayagada,padmapur,tembaguda
odisha,rayagada,NA,ramanaguda,bhamini,4,4057,rayagada,ramanaguda,bhamini
odisha,rayagada,NA,ramanaguda,boothing,1.57,4058,rayagada,ramanaguda,boothing
odisha,rayagada,NA,ramanaguda,gogupadu,2.74,4059,rayagada,ramanaguda,gogupadu
odisha,rayagada,NA,ramanaguda,gosein gulumunda,2.74,4060,rayagada,ramanaguda,gosein gulumunda
odisha,rayagada,NA,ramanaguda,gulumunda,3.92,4061,rayagada,ramanaguda,gulumunda
odisha,rayagada,NA,ramanaguda,kujendri,2.35,4062,rayagada,ramanaguda,kujendri
odisha,rayagada,NA,ramanaguda,neelamguda,9.02,4063,rayagada,ramanaguda,neelamguda
odisha,rayagada,NA,ramanaguda,parikhiti,2.54,4064,rayagada,ramanaguda,parikhiti
odisha,rayagada,NA,ramanaguda,penkam,1.96,4065,rayagada,ramanaguda,penkam
odisha,rayagada,NA,ramanaguda,sundhidhamini,5.99,4066,rayagada,ramanaguda,sundhidhamini
odisha,rayagada,NA,ramanaguda,ukkumba,5.1,4067,rayagada,ramanaguda,ukkumba
odisha,rayagada,NA,ramanaguda,gulunthi,4.31,4068,rayagada,ramanaguda,gulunthi
odisha,rayagada,NA,rayagada,bada alubadi,0.27,4069,rayagada,rayagada,bada alubadi
odisha,rayagada,NA,rayagada,badaerukubadi,0.82,4070,rayagada,rayagada,badaerukubadi
odisha,rayagada,NA,rayagada,bairagihallua,0.27,4071,rayagada,rayagada,bairagihallua
odisha,rayagada,NA,rayagada,chandili,0.53,4072,rayagada,rayagada,chandili
odisha,rayagada,NA,rayagada,dangalodi,0.91,4073,rayagada,rayagada,dangalodi
odisha,rayagada,NA,rayagada,gajigam,0.18,4074,rayagada,rayagada,gajigam
odisha,rayagada,NA,rayagada,haluwa,0.82,4075,rayagada,rayagada,haluwa
odisha,rayagada,NA,rayagada,hatseshkhal,0.09,4076,rayagada,rayagada,hatseshkhal
odisha,rayagada,NA,rayagada,jemadaipentha,0.64,4077,rayagada,rayagada,jemadaipentha
odisha,rayagada,NA,rayagada,kampamaligam,0.46,4078,rayagada,rayagada,kampamaligam
odisha,rayagada,NA,rayagada,karlakana,0.09,4079,rayagada,rayagada,karlakana
odisha,rayagada,NA,rayagada,karubai,0.18,4080,rayagada,rayagada,karubai
odisha,rayagada,NA,rayagada,kereda,0.73,4081,rayagada,rayagada,kereda
odisha,rayagada,NA,rayagada,kumbhikota,0.36,4082,rayagada,rayagada,kumbhikota
odisha,rayagada,NA,rayagada,kumtalpeta,0.18,4083,rayagada,rayagada,kumtalpeta
odisha,rayagada,NA,rayagada,matikona,0.09,4084,rayagada,rayagada,matikona
odisha,rayagada,NA,rayagada,nakiti,0.27,4085,rayagada,rayagada,nakiti
odisha,sambalpur,NA,bamra,babuniktimal,1.67,4086,sambalpur,bamara,babuniktimal
odisha,sambalpur,NA,bamra,baunsalaga,2.17,4087,sambalpur,bamara,baunsalaga
odisha,sambalpur,NA,bamra,garposh,1.82,4088,sambalpur,bamara,garposh
odisha,sambalpur,NA,bamra,govindpur,4.45,4089,sambalpur,bamara,govindpur
odisha,sambalpur,NA,bamra,jarabaga,6.16,4090,sambalpur,bamara,jarabaga
odisha,sambalpur,NA,bamra,kabribahal,2.66,4091,sambalpur,bamara,kabribahal
odisha,sambalpur,NA,bamra,keseibahal,7.48,4092,sambalpur,bamara,keseibahal
odisha,sambalpur,NA,bamra,kinabaga,6.47,4093,sambalpur,bamara,kinabaga
odisha,sambalpur,NA,bamra,kutarimal,3.28,4094,sambalpur,bamara,kutarimal
odisha,sambalpur,NA,bamra,lariapali,5.84,4095,sambalpur,bamara,lariapali
odisha,sambalpur,NA,bamra,mahulpali,5.46,4096,sambalpur,bamara,mahulpali
odisha,sambalpur,NA,bamra,pindapathar,2.65,4097,sambalpur,bamara,pindapathar
odisha,sambalpur,NA,bamra,rabaga,3.08,4098,sambalpur,bamara,rabaga
odisha,sambalpur,NA,bamra,rangiatikra,3.22,4099,sambalpur,bamara,rangiatikra
odisha,sambalpur,NA,bamra,sagara,1.14,4100,sambalpur,bamara,sagara
odisha,sambalpur,NA,bamra,turei,4,4101,sambalpur,bamara,turei
odisha,sambalpur,NA,bamra,uchkapat,5.46,4102,sambalpur,bamara,uchkapat
odisha,sambalpur,NA,jamankira,badarama,1.62,4103,sambalpur,jamankira,badarama
odisha,sambalpur,NA,jamankira,badmal,0.65,4104,sambalpur,jamankira,badmal
odisha,sambalpur,NA,jamankira,bhojpur,3.04,4105,sambalpur,jamankira,bhojpur
odisha,sambalpur,NA,jamankira,chakuliabahal,2.84,4106,sambalpur,jamankira,chakuliabahal
odisha,sambalpur,NA,jamankira,dimirimunda,0.61,4107,sambalpur,jamankira,dimirimunda
odisha,sambalpur,NA,jamankira,fasimal,0.2,4108,sambalpur,jamankira,fasimal
odisha,sambalpur,NA,jamankira,gundruchuan,1.01,4109,sambalpur,jamankira,gundruchuan
odisha,sambalpur,NA,jamankira,jamankira,1.62,4110,sambalpur,jamankira,jamankira
odisha,sambalpur,NA,jamankira,kasada,0.59,4111,sambalpur,jamankira,kasada
odisha,sambalpur,NA,jamankira,katangpani,0.2,4112,sambalpur,jamankira,katangpani
odisha,sambalpur,NA,jamankira,kenadhipa,1.47,4113,sambalpur,jamankira,kenadhipa
odisha,sambalpur,NA,jamankira,kharsanmal,0.25,4114,sambalpur,jamankira,kharsanmal
odisha,sambalpur,NA,jamankira,kulundi,1.01,4115,sambalpur,jamankira,kulundi
odisha,sambalpur,NA,jamankira,mahada,1.42,4116,sambalpur,jamankira,mahada
odisha,sambalpur,NA,jamankira,mundhenpali,0.81,4117,sambalpur,jamankira,mundhenpali
odisha,sambalpur,NA,jamankira,siridi,1.62,4118,sambalpur,jamankira,siridi
odisha,sambalpur,NA,jamankira,subarnapali,0.81,4119,sambalpur,jamankira,subarnapali
odisha,sambalpur,NA,jamankira,tikiba,1.83,4120,sambalpur,jamankira,tikiba
odisha,sambalpur,NA,jamankira,tikilipara,0.61,4121,sambalpur,jamankira,tikilipara
odisha,sambalpur,NA,naktideul,ballam,3.97,4122,sambalpur,naktideul,ballam
odisha,sambalpur,NA,naktideul,batagaon,2.57,4123,sambalpur,naktideul,batagaon
odisha,sambalpur,NA,naktideul,daincha,0.2,4124,sambalpur,naktideul,daincha
