g_ac_id,g_ac,g_block,g_gp,g_district,g_pc,g_match_id
72,72 kharia,sinapalli,jharbandh,nuapara,kalahandi,3377
72,72 kharia,sinapalli,kaintpadar,nuapara,kalahandi,3378
72,72 kharia,sinapalli,karanbahali,nuapara,kalahandi,3379
72,72 kharia,sinapalli,kendumunda,nuapara,kalahandi,3380
72,72 kharia,sinapalli,khairpadar,nuapara,kalahandi,3381
72,72 kharia,sinapalli,kharsel,nuapara,kalahandi,3382
72,72 kharia,sinapalli,kusumjore,nuapara,kalahandi,3383
72,72 kharia,sinapalli,litiguda,nuapara,kalahandi,3384
72,72 kharia,sinapalli,makhapadar,nuapara,kalahandi,3385
72,72 kharia,sinapalli,nangalbod,nuapara,kalahandi,3386
72,72 kharia,sinapalli,niljee,nuapara,kalahandi,3387
72,72 kharia,sinapalli,nuamalpada,nuapara,kalahandi,3388
72,72 kharia,sinapalli,nuapada,nuapara,kalahandi,3389
72,72 kharia,sinapalli,ranimunda,nuapara,kalahandi,3390
72,72 kharia,sinapalli,sinapali,nuapara,kalahandi,3391
72,72 kharia,sinapalli,singjhar,nuapara,kalahandi,3392
72,72 kharia,sinapalli,timanpur,nuapara,kalahandi,3393
72,72 kharia,khariar,areda,nuapara,kalahandi,3394
72,72 kharia,khariar,baddohel,nuapara,kalahandi,3395
72,72 kharia,khariar,badi,nuapara,kalahandi,3396
72,72 kharia,khariar,bargaon,nuapara,kalahandi,3397
72,72 kharia,khariar,bhojpur,nuapara,kalahandi,3398
72,72 kharia,khariar,bhuliasikuan,nuapara,kalahandi,3399
72,72 kharia,khariar,birighat,nuapara,kalahandi,3400
72,72 kharia,khariar,chanabeda,nuapara,kalahandi,3401
72,72 kharia,khariar,chindaguda,nuapara,kalahandi,3402
72,72 kharia,khariar,dabri,nuapara,kalahandi,3403
72,72 kharia,khariar,dohelpada,nuapara,kalahandi,3404
72,72 kharia,khariar,duajhar,nuapara,kalahandi,3405
72,72 kharia,khariar,gardamunda,nuapara,kalahandi,3406
72,72 kharia,khariar,kendupati,nuapara,kalahandi,3407
72,72 kharia,khariar,khasbahal,nuapara,kalahandi,3408
72,72 kharia,khariar,khudpej,nuapara,kalahandi,3409
72,72 kharia,khariar,kirikita,nuapara,kalahandi,3410
72,72 kharia,khariar,lanji,nuapara,kalahandi,3411
72,72 kharia,khariar,mandosil,nuapara,kalahandi,3412
72,72 kharia,khariar,nehena,nuapara,kalahandi,3413
72,72 kharia,khariar,ranimunda,nuapara,kalahandi,3414
72,72 kharia,khariar,risigaon,nuapara,kalahandi,3415
72,72 kharia,khariar,sanmaheswar,nuapara,kalahandi,3416
72,72 kharia,khariar,saradhapur,nuapara,kalahandi,3417
72,72 kharia,khariar,sunarisikuan,nuapara,kalahandi,3418
72,72 kharia,khariar,tukla,nuapara,kalahandi,3419
77,77 lanjigarh (st),lanjigar,bandhpari,kalahandi,kalahandi,3420
77,77 lanjigarh (st),lanjigar,basantapada,kalahandi,kalahandi,3421
77,77 lanjigarh (st),lanjigar,baterlima,kalahandi,kalahandi,3422
77,77 lanjigarh (st),lanjigar,bedagaon,kalahandi,kalahandi,3423
77,77 lanjigarh (st),lanjigar,bengaon,kalahandi,kalahandi,3424
77,77 lanjigarh (st),lanjigar,bhatangpadar,kalahandi,kalahandi,3425
77,77 lanjigarh (st),lanjigar,bhurtigarh,kalahandi,kalahandi,3426
77,77 lanjigarh (st),lanjigar,bijepur,kalahandi,kalahandi,3427
77,77 lanjigarh (st),lanjigar,biswanathpur,kalahandi,kalahandi,3428
77,77 lanjigarh (st),lanjigar,champadeipur,kalahandi,kalahandi,3429
77,77 lanjigarh (st),lanjigar,chhatrapur,kalahandi,kalahandi,3430
77,77 lanjigarh (st),lanjigar,gobardhanpur,kalahandi,kalahandi,3431
77,77 lanjigarh (st),lanjigar,gunduri,kalahandi,kalahandi,3432
77,77 lanjigarh (st),lanjigar,jagannathpur,kalahandi,kalahandi,3433
77,77 lanjigarh (st),lanjigar,kadamguda,kalahandi,kalahandi,3434
77,77 lanjigarh (st),lanjigar,kamarda,kalahandi,kalahandi,3435
77,77 lanjigarh (st),lanjigar,kankutru,kalahandi,kalahandi,3436
77,77 lanjigarh (st),lanjigar,kumkhal,kalahandi,kalahandi,3437
77,77 lanjigarh (st),lanjigar,lakhbahali,kalahandi,kalahandi,3438
77,77 lanjigarh (st),lanjigar,lanjee,kalahandi,kalahandi,3439
77,77 lanjigarh (st),lanjigar,lanjigarh,kalahandi,kalahandi,3440
77,77 lanjigarh (st),lanjigar,lanjigarhroad,kalahandi,kalahandi,3441
77,77 lanjigarh (st),lanjigar,malijubang,kalahandi,kalahandi,3442
77,77 lanjigarh (st),lanjigar,pahadpadar,kalahandi,kalahandi,3443
77,77 lanjigarh (st),lanjigar,pokharibandh,kalahandi,kalahandi,3444
77,77 lanjigarh (st),lanjigar,trilochanpur,kalahandi,kalahandi,3445
77,77 lanjigarh (st),thuamul rampur,badachhatrang,kalahandi,kalahandi,3446
77,77 lanjigarh (st),thuamul rampur,bagdiani,kalahandi,kalahandi,3447
77,77 lanjigarh (st),thuamul rampur,birikot,kalahandi,kalahandi,3448
77,77 lanjigarh (st),thuamul rampur,dumerpadar,kalahandi,kalahandi,3449
77,77 lanjigarh (st),thuamul rampur,gopalpur,kalahandi,kalahandi,3450
77,77 lanjigarh (st),thuamul rampur,gopinath pur,kalahandi,kalahandi,3451
77,77 lanjigarh (st),thuamul rampur,gunpur,kalahandi,kalahandi,3452
77,77 lanjigarh (st),thuamul rampur,kaniguma,kalahandi,kalahandi,3453
77,77 lanjigarh (st),thuamul rampur,karlapat,kalahandi,kalahandi,3454
77,77 lanjigarh (st),thuamul rampur,kerpai,kalahandi,kalahandi,3455
77,77 lanjigarh (st),thuamul rampur,kiapadar,kalahandi,kalahandi,3456
77,77 lanjigarh (st),thuamul rampur,mahul patna,kalahandi,kalahandi,3457
77,77 lanjigarh (st),thuamul rampur,maligaon,kalahandi,kalahandi,3458
77,77 lanjigarh (st),thuamul rampur,nakrundi,kalahandi,kalahandi,3459
77,77 lanjigarh (st),thuamul rampur,odri,kalahandi,kalahandi,3460
77,77 lanjigarh (st),thuamul rampur,padepadar,kalahandi,kalahandi,3461
77,77 lanjigarh (st),thuamul rampur,podapadar(b),kalahandi,kalahandi,3462
77,77 lanjigarh (st),thuamul rampur,silet,kalahandi,kalahandi,3463
77,77 lanjigarh (st),thuamul rampur,sindhipadar,kalahandi,kalahandi,3464
77,77 lanjigarh (st),thuamul rampur,tala-ambpadar,kalahandi,kalahandi,3465
77,77 lanjigarh (st),thuamul rampur,talajhapi,kalahandi,kalahandi,3466
77,77 lanjigarh (st),thuamul rampur,talnagi,kalahandi,kalahandi,3467
77,77 lanjigarh (st),thuamul rampur,thuamul,kalahandi,kalahandi,3468
77,77 lanjigarh (st),thuamul rampur,thuamul rampur,kalahandi,kalahandi,3469
77,77 lanjigarh (st),jaipatana,anlabhata,kalahandi,kalahandi,3470
77,77 lanjigarh (st),jaipatana,bad pujariguda,kalahandi,kalahandi,3471
77,77 lanjigarh (st),jaipatana,badkarlakote,kalahandi,kalahandi,3472
77,77 lanjigarh (st),jaipatana,badatemri,kalahandi,kalahandi,3473
77,77 lanjigarh (st),jaipatana,bhejiguda,kalahandi,kalahandi,3474
77,77 lanjigarh (st),jaipatana,khaliabhata,kalahandi,kalahandi,3475
77,77 lanjigarh (st),jaipatana,sindhikaguda,kalahandi,kalahandi,3477
77,77 lanjigarh (st),jaipatana,baner,kalahandi,kalahandi,3478
77,77 lanjigarh (st),jaipatana,bhainripali,kalahandi,kalahandi,3479
77,77 lanjigarh (st),jaipatana,dhansuli,kalahandi,kalahandi,3480
77,77 lanjigarh (st),jaipatana,hirapur,kalahandi,kalahandi,3481
77,77 lanjigarh (st),jaipatana,jayapatna,kalahandi,kalahandi,3482
77,77 lanjigarh (st),jaipatana,kuchagaon,kalahandi,kalahandi,3483
77,77 lanjigarh (st),jaipatana,mangalpur,kalahandi,kalahandi,3484
77,77 lanjigarh (st),jaipatana,mukhiguda,kalahandi,kalahandi,3485
77,77 lanjigarh (st),jaipatana,paik kendumundi,kalahandi,kalahandi,3486
77,77 lanjigarh (st),jaipatana,pratap pure,kalahandi,kalahandi,3487
77,77 lanjigarh (st),jaipatana,rengapali,kalahandi,kalahandi,3488
77,77 lanjigarh (st),jaipatana,sargiguda,kalahandi,kalahandi,3489
77,77 lanjigarh (st),jaipatana,uchhala,kalahandi,kalahandi,3490
77,77 lanjigarh (st),bhawanipatna,risigaon,kalahandi,kalahandi,3491
77,77 lanjigarh (st),bhawanipatna,chancher,kalahandi,kalahandi,3492
77,77 lanjigarh (st),bhawanipatna,duarsuni,kalahandi,kalahandi,3493
77,77 lanjigarh (st),bhawanipatna,malgaon,kalahandi,kalahandi,3494
77,77 lanjigarh (st),bhawanipatna,kutrukhamar,kalahandi,kalahandi,3495
77,77 lanjigarh (st),bhawanipatna,jugsaipatna,kalahandi,kalahandi,3496
77,77 lanjigarh (st),bhawanipatna,sagada,kalahandi,kalahandi,3497
77,77 lanjigarh (st),bhawanipatna,talbelgaon,kalahandi,kalahandi,3498
78,78 junagarh,junagarh,atigaon,kalahandi,kalahandi,3499
78,78 junagarh,junagarh,baldiamal,kalahandi,kalahandi,3500
78,78 junagarh,junagarh,bankapalash,kalahandi,kalahandi,3501
78,78 junagarh,junagarh,bauxi-tulasipalli,kalahandi,kalahandi,3502
78,78 junagarh,junagarh,benijara,kalahandi,kalahandi,3503
78,78 junagarh,junagarh,bhainriguda,kalahandi,kalahandi,3504
78,78 junagarh,junagarh,budhidarah,kalahandi,kalahandi,3505
78,78 junagarh,junagarh,charbahal,kalahandi,kalahandi,3506
78,78 junagarh,junagarh,charbhati,kalahandi,kalahandi,3507
78,78 junagarh,junagarh,chhorigarh,kalahandi,kalahandi,3508
78,78 junagarh,junagarh,chicheiguda,kalahandi,kalahandi,3509
78,78 junagarh,junagarh,chingudisar,kalahandi,kalahandi,3510
78,78 junagarh,junagarh,dasigaon,kalahandi,kalahandi,3511
78,78 junagarh,junagarh,deydarah,kalahandi,kalahandi,3512
78,78 junagarh,junagarh,dundelmal,kalahandi,kalahandi,3513
78,78 junagarh,junagarh,goud chhendia,kalahandi,kalahandi,3514
78,78 junagarh,junagarh,habaspur,kalahandi,kalahandi,3515
78,78 junagarh,junagarh,kaleigaon,kalahandi,kalahandi,3516
78,78 junagarh,junagarh,kaliakundal,kalahandi,kalahandi,3517
78,78 junagarh,junagarh,kalopalla,kalahandi,kalahandi,3518
78,78 junagarh,junagarh,kendupati,kalahandi,kalahandi,3519
78,78 junagarh,junagarh,mahichala,kalahandi,kalahandi,3520
78,78 junagarh,junagarh,maliguda,kalahandi,kalahandi,3521
78,78 junagarh,junagarh,matigaon,kalahandi,kalahandi,3522
78,78 junagarh,junagarh,meriabandhli,kalahandi,kalahandi,3523
78,78 junagarh,junagarh,mundraguda,kalahandi,kalahandi,3524
78,78 junagarh,junagarh,naktiguda,kalahandi,kalahandi,3525
78,78 junagarh,junagarh,nandol,kalahandi,kalahandi,3526
78,78 junagarh,junagarh,palash,kalahandi,kalahandi,3527
78,78 junagarh,junagarh,pilikia,kalahandi,kalahandi,3528
78,78 junagarh,junagarh,rajpur,kalahandi,kalahandi,3529
78,78 junagarh,junagarh,s.kundamal,kalahandi,kalahandi,3530
78,78 junagarh,junagarh,taljaring,kalahandi,kalahandi,3531
78,78 junagarh,junagarh,talmala,kalahandi,kalahandi,3532
78,78 junagarh,golamunda,badchergaon,kalahandi,kalahandi,3533
78,78 junagarh,golamunda,bordi,kalahandi,kalahandi,3534
78,78 junagarh,golamunda,borguda,kalahandi,kalahandi,3535
78,78 junagarh,golamunda,brundabahal,kalahandi,kalahandi,3536
78,78 junagarh,golamunda,chahaka,kalahandi,kalahandi,3537
78,78 junagarh,golamunda,chapria,kalahandi,kalahandi,3538
78,78 junagarh,golamunda,chichia,kalahandi,kalahandi,3539
78,78 junagarh,golamunda,daspur,kalahandi,kalahandi,3540
78,78 junagarh,golamunda,dhamanpur,kalahandi,kalahandi,3541
78,78 junagarh,golamunda,farang,kalahandi,kalahandi,3542
78,78 junagarh,golamunda,funda,kalahandi,kalahandi,3543
78,78 junagarh,golamunda,gandamer,kalahandi,kalahandi,3544
78,78 junagarh,golamunda,golamunda,kalahandi,kalahandi,3545
78,78 junagarh,golamunda,kegaon,kalahandi,kalahandi,3546
78,78 junagarh,golamunda,khaliakani,kalahandi,kalahandi,3547
78,78 junagarh,golamunda,khaliapalli,kalahandi,kalahandi,3548
78,78 junagarh,golamunda,khamarhaldi,kalahandi,kalahandi,3549
78,78 junagarh,golamunda,kuhura,kalahandi,kalahandi,3550
78,78 junagarh,golamunda,leter,kalahandi,kalahandi,3551
78,78 junagarh,golamunda,mahaling,kalahandi,kalahandi,3552
78,78 junagarh,golamunda,manjhari,kalahandi,kalahandi,3553
78,78 junagarh,golamunda,naktikani,kalahandi,kalahandi,3554
78,78 junagarh,golamunda,nuagaon,kalahandi,kalahandi,3555
78,78 junagarh,golamunda,rengaspali,kalahandi,kalahandi,3556
78,78 junagarh,golamunda,sinapalli,kalahandi,kalahandi,3557
78,78 junagarh,golamunda,temari,kalahandi,kalahandi,3558
78,78 junagarh,golamunda,uchhala,kalahandi,kalahandi,3559
78,78 junagarh,golamunda,udeshrunga,kalahandi,kalahandi,3560
79,79 dharamgarh,koksara,ampani,kalahandi,kalahandi,3561
79,79 dharamgarh,koksara,badpoda guda,kalahandi,kalahandi,3562
79,79 dharamgarh,koksara,baradonga,kalahandi,kalahandi,3563
79,79 dharamgarh,koksara,dahagaon,kalahandi,kalahandi,3564
79,79 dharamgarh,koksara,dalguma,kalahandi,kalahandi,3565
79,79 dharamgarh,koksara,dudukathenga,kalahandi,kalahandi,3566
79,79 dharamgarh,koksara,gambhariguda,kalahandi,kalahandi,3567
79,79 dharamgarh,koksara,gotamunda,kalahandi,kalahandi,3568
79,79 dharamgarh,koksara,kandhabutara,kalahandi,kalahandi,3569
79,79 dharamgarh,koksara,kashibahal,kalahandi,kalahandi,3570
79,79 dharamgarh,koksara,kaudola,kalahandi,kalahandi,3571
79,79 dharamgarh,koksara,khuntia,kalahandi,kalahandi,3572
79,79 dharamgarh,koksara,koksara,kalahandi,kalahandi,3573
79,79 dharamgarh,koksara,ladugan,kalahandi,kalahandi,3574
79,79 dharamgarh,koksara,mahima,kalahandi,kalahandi,3575
79,79 dharamgarh,koksara,majhiguda,kalahandi,kalahandi,3576
79,79 dharamgarh,koksara,moter,kalahandi,kalahandi,3577
79,79 dharamgarh,koksara,musapali,kalahandi,kalahandi,3578
79,79 dharamgarh,koksara,phupgaon,kalahandi,kalahandi,3579
79,79 dharamgarh,koksara,podaguda,kalahandi,kalahandi,3580
79,79 dharamgarh,koksara,rengalipali,kalahandi,kalahandi,3581
79,79 dharamgarh,koksara,temra,kalahandi,kalahandi,3582
79,79 dharamgarh,dharmgarh,bada ghumer,kalahandi,kalahandi,3583
79,79 dharamgarh,dharmgarh,badabasul,kalahandi,kalahandi,3584
79,79 dharamgarh,dharmgarh,badfurla,kalahandi,kalahandi,3585
79,79 dharamgarh,dharmgarh,bagad,kalahandi,kalahandi,3586
79,79 dharamgarh,dharmgarh,behera,kalahandi,kalahandi,3587
79,79 dharamgarh,dharmgarh,boden,kalahandi,kalahandi,3588
79,79 dharamgarh,dharmgarh,brahmanchhendia,kalahandi,kalahandi,3589
79,79 dharamgarh,dharmgarh,chhanchanbahali,kalahandi,kalahandi,3590
79,79 dharamgarh,dharmgarh,chhilpa,kalahandi,kalahandi,3591
79,79 dharamgarh,dharmgarh,dhanar pur,kalahandi,kalahandi,3592
79,79 dharamgarh,dharmgarh,dumerguda,kalahandi,kalahandi,3593
79,79 dharamgarh,dharmgarh,godiajore,kalahandi,kalahandi,3594
79,79 dharamgarh,dharmgarh,jayant pur,kalahandi,kalahandi,3595
79,79 dharamgarh,dharmgarh,kadalimunda,kalahandi,kalahandi,3596
79,79 dharamgarh,dharmgarh,kanagaon,kalahandi,kalahandi,3597
79,79 dharamgarh,dharmgarh,kankeri,kalahandi,kalahandi,3598
79,79 dharamgarh,dharmgarh,khair padar,kalahandi,kalahandi,3599
79,79 dharamgarh,dharmgarh,nandagaon,kalahandi,kalahandi,3600
79,79 dharamgarh,dharmgarh,parla,kalahandi,kalahandi,3601
79,79 dharamgarh,dharmgarh,sandhikulihari,kalahandi,kalahandi,3602
79,79 dharamgarh,dharmgarh,tambachhada,kalahandi,kalahandi,3603
79,79 dharamgarh,dharmgarh,tarapur,kalahandi,kalahandi,3604
79,79 dharamgarh,dharmgarh,tendapali,kalahandi,kalahandi,3605
79,79 dharamgarh,dharmgarh,tipiguda,kalahandi,kalahandi,3606
79,79 dharamgarh,kalampur,badakuturu,kalahandi,kalahandi,3607
79,79 dharamgarh,kalampur,bijamara,kalahandi,kalahandi,3608
79,79 dharamgarh,kalampur,bndahakona,kalahandi,kalahandi,3609
79,79 dharamgarh,kalampur,deypur,kalahandi,kalahandi,3610
79,79 dharamgarh,kalampur,haramal,kalahandi,kalahandi,3611
79,79 dharamgarh,kalampur,kalampur,kalahandi,kalahandi,3612
79,79 dharamgarh,kalampur,kotagaon,kalahandi,kalahandi,3613
79,79 dharamgarh,kalampur,mandal,kalahandi,kalahandi,3614
79,79 dharamgarh,kalampur,mingur,kalahandi,kalahandi,3615
79,79 dharamgarh,kalampur,nuagaon,kalahandi,kalahandi,3616
79,79 dharamgarh,kalampur,pandgaon,kalahandi,kalahandi,3617
79,79 dharamgarh,jaipatana,bandigaon,kalahandi,kalahandi,3618
79,79 dharamgarh,jaipatana,ranamal,kalahandi,kalahandi,3619
80,80 bhawanipatna (sc),bhawanipatna,madiguda,kalahandi,kalahandi,3620
80,80 bhawanipatna (sc),bhawanipatna,sripur,kalahandi,kalahandi,3621
80,80 bhawanipatna (sc),bhawanipatna,chahagaon,kalahandi,kalahandi,3622
80,80 bhawanipatna (sc),bhawanipatna,chheliamal,kalahandi,kalahandi,3623
80,80 bhawanipatna (sc),bhawanipatna,dadpur,kalahandi,kalahandi,3624
80,80 bhawanipatna (sc),bhawanipatna,dey pur,kalahandi,kalahandi,3625
80,80 bhawanipatna (sc),bhawanipatna,kamthana,kalahandi,kalahandi,3626
80,80 bhawanipatna (sc),bhawanipatna,karla pada,kalahandi,kalahandi,3627
80,80 bhawanipatna (sc),bhawanipatna,kuliamal,kalahandi,kalahandi,3628
80,80 bhawanipatna (sc),bhawanipatna,gudialipadar,kalahandi,kalahandi,3629
80,80 bhawanipatna (sc),bhawanipatna,kalam,kalahandi,kalahandi,3630
80,80 bhawanipatna (sc),bhawanipatna,karlaguda,kalahandi,kalahandi,3631
80,80 bhawanipatna (sc),bhawanipatna,gand barajhola,kalahandi,kalahandi,3632
80,80 bhawanipatna (sc),bhawanipatna,dumuria,kalahandi,kalahandi,3633
80,80 bhawanipatna (sc),bhawanipatna,artal,kalahandi,kalahandi,3634
80,80 bhawanipatna (sc),bhawanipatna,borbhata,kalahandi,kalahandi,3635
80,80 bhawanipatna (sc),bhawanipatna,borda,kalahandi,kalahandi,3636
80,80 bhawanipatna (sc),bhawanipatna,palana,kalahandi,kalahandi,3637
80,80 bhawanipatna (sc),bhawanipatna,palisijharan,kalahandi,kalahandi,3638
80,80 bhawanipatna (sc),bhawanipatna,gurjang,kalahandi,kalahandi,3639
80,80 bhawanipatna (sc),bhawanipatna,matia,kalahandi,kalahandi,3640
80,80 bhawanipatna (sc),bhawanipatna,medinipur,kalahandi,kalahandi,3641
80,80 bhawanipatna (sc),bhawanipatna,kendupati,kalahandi,kalahandi,3642
80,80 bhawanipatna (sc),bhawanipatna,sikuan,kalahandi,kalahandi,3643
80,80 bhawanipatna (sc),bhawanipatna,seinpur,kalahandi,kalahandi,3644
80,80 bhawanipatna (sc),bhawanipatna,thuapadar,kalahandi,kalahandi,3645
80,80 bhawanipatna (sc),bhawanipatna,udeypur,kalahandi,kalahandi,3646
80,80 bhawanipatna (sc),bhawanipatna,laxmipur,kalahandi,kalahandi,
80,80 bhawanipatna (sc),kesinga,adhamunda,kalahandi,kalahandi,3647
80,80 bhawanipatna (sc),kesinga,balsi,kalahandi,kalahandi,3648
80,80 bhawanipatna (sc),kesinga,boria,kalahandi,kalahandi,3649
80,80 bhawanipatna (sc),kesinga,chancher,kalahandi,kalahandi,3650
80,80 bhawanipatna (sc),kesinga,deogaon,kalahandi,kalahandi,3651
80,80 bhawanipatna (sc),kesinga,gokuleswar,kalahandi,kalahandi,3652
80,80 bhawanipatna (sc),kesinga,kandel,kalahandi,kalahandi,3653
80,80 bhawanipatna (sc),kesinga,kikia,kalahandi,kalahandi,3654
80,80 bhawanipatna (sc),kesinga,kirokuda-(gaigaon),kalahandi,kalahandi,3655
80,80 bhawanipatna (sc),kesinga,kundabandh,kalahandi,kalahandi,3656
80,80 bhawanipatna (sc),kesinga,laitara,kalahandi,kalahandi,3657
80,80 bhawanipatna (sc),kesinga,nashigaon,kalahandi,kalahandi,3658
80,80 bhawanipatna (sc),kesinga,pastikudi,kalahandi,kalahandi,3659
80,80 bhawanipatna (sc),kesinga,patharla,kalahandi,kalahandi,3660
80,80 bhawanipatna (sc),kesinga,sirol,kalahandi,kalahandi,3661
80,80 bhawanipatna (sc),kesinga,utkella,kalahandi,kalahandi,3662
80,80 bhawanipatna (sc),kesinga,phatkamal,kalahandi,kalahandi,3663
81,81 narla,karlamunda,borpadar,kalahandi,kalahandi,3664
81,81 narla,karlamunda,gajbahal,kalahandi,kalahandi,3665
81,81 narla,karlamunda,joradobra,kalahandi,kalahandi,3666
81,81 narla,karlamunda,karlamunda,kalahandi,kalahandi,3667
81,81 narla,karlamunda,pourkella,kalahandi,kalahandi,3668
81,81 narla,karlamunda,rajpur,kalahandi,kalahandi,3669
81,81 narla,karlamunda,regeda,kalahandi,kalahandi,3670
81,81 narla,karlamunda,rinja,kalahandi,kalahandi,3671
81,81 narla,karlamunda,risida,kalahandi,kalahandi,3672
81,81 narla,karlamunda,saplohara,kalahandi,kalahandi,3673
81,81 narla,karlamunda,sargulmal pada,kalahandi,kalahandi,3674
81,81 narla,karlamunda,teresinga,kalahandi,kalahandi,3675
81,81 narla,madanpur-rampur,ainlatara,kalahandi,kalahandi,3676
81,81 narla,madanpur-rampur,bamak,kalahandi,kalahandi,3677
81,81 narla,madanpur-rampur,barabandha,kalahandi,kalahandi,3678
81,81 narla,madanpur-rampur,dedsuli,kalahandi,kalahandi,3679
81,81 narla,madanpur-rampur,domkarlakot,kalahandi,kalahandi,3680
81,81 narla,madanpur-rampur,dudkaranja,kalahandi,kalahandi,3681
81,81 narla,madanpur-rampur,gochhadengen,kalahandi,kalahandi,3682
81,81 narla,madanpur-rampur,lubengada,kalahandi,kalahandi,3683
81,81 narla,madanpur-rampur,madanpur,kalahandi,kalahandi,3684
81,81 narla,madanpur-rampur,manikera,kalahandi,kalahandi,3685
81,81 narla,madanpur-rampur,mohangiri,kalahandi,kalahandi,3686
81,81 narla,madanpur-rampur,muding,kalahandi,kalahandi,3687
81,81 narla,madanpur-rampur,nunpur,kalahandi,kalahandi,3688
81,81 narla,madanpur-rampur,pandakamal,kalahandi,kalahandi,3689
81,81 narla,madanpur-rampur,rampur,kalahandi,kalahandi,3690
81,81 narla,madanpur-rampur,saidolanga,kalahandi,kalahandi,3691
81,81 narla,madanpur-rampur,salepalli,kalahandi,kalahandi,3692
81,81 narla,madanpur-rampur,singpur,kalahandi,kalahandi,3693
81,81 narla,madanpur-rampur,urladani,kalahandi,kalahandi,3694
81,81 narla,narla,baddharpur,kalahandi,kalahandi,3695
81,81 narla,narla,bagpur,kalahandi,kalahandi,3696
81,81 narla,narla,balsingha,kalahandi,kalahandi,3697
81,81 narla,narla,bhanpur,kalahandi,kalahandi,3698
81,81 narla,narla,bhimkela,kalahandi,kalahandi,3699
81,81 narla,narla,gadebandh,kalahandi,kalahandi,3700
81,81 narla,narla,ghantmal,kalahandi,kalahandi,3701
81,81 narla,narla,ghodabandha,kalahandi,kalahandi,3702
81,81 narla,narla,gigina,kalahandi,kalahandi,3703
81,81 narla,narla,karmegaon,kalahandi,kalahandi,3704
81,81 narla,narla,kurmel,kalahandi,kalahandi,3705
81,81 narla,narla,mandel,kalahandi,kalahandi,3706
81,81 narla,narla,muskuti,kalahandi,kalahandi,3707
81,81 narla,narla,narla,kalahandi,kalahandi,3708
81,81 narla,narla,nishanpur,kalahandi,kalahandi,3709
81,81 narla,narla,palam,kalahandi,kalahandi,3710
81,81 narla,narla,rakshi,kalahandi,kalahandi,3711
81,81 narla,narla,rupra,kalahandi,kalahandi,3712
81,81 narla,narla,rupraroad,kalahandi,kalahandi,3713
81,81 narla,narla,santpur,kalahandi,kalahandi,3714
81,81 narla,narla,sargiguda,kalahandi,kalahandi,3715
81,81 narla,narla,sarian,kalahandi,kalahandi,3716
